train_class,test_class,train_relative_path,test_relative_path,train_path,test_path,train_hash,test_hash,distance,same_class,nearest_tie_count
Autosome,Vesicles,Autosome/2--30000X--0007_Autosome_1.tif,Vesicles/LA+1170--30000X--0014_Vesicles_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/2--30000X--0007_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/LA+1170--30000X--0014_Vesicles_2.tif,bc2d853d1e1c385b,b80db77f8a1b0c49,18,False,2
Golgi,Vesicles,Golgi/1-1shiyan--6800X--0004_Golgi_1.tif,Vesicles/LA+1170--30000X--0014_Vesicles_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/1-1shiyan--6800X--0004_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/LA+1170--30000X--0014_Vesicles_2.tif,981d3733b6472d0d,b80db77f8a1b0c49,18,False,2
Golgi,Vesicles,Golgi/kw10-4--6800X--0040_Golgi_1.tif,Vesicles/LA+1170--30000X--0029_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/kw10-4--6800X--0040_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/LA+1170--30000X--0029_Vesicles_1.tif,e4a782a3bc5abd50,ad2722b2bc983357,18,False,1
Nucleus,Vesicles,Nucleus/KW10-3--6800X--0061_Nucleus_1.tif,Vesicles/LA+1170--6800X--0007_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Nucleus/KW10-3--6800X--0061_Nucleus_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/LA+1170--6800X--0007_Vesicles_1.tif,80fdb4fcd2f0da80,8bee367ad8b0cd80,18,False,2
Vesicles,Vesicles,Vesicles/LA--30000X--0045_Vesicles_3.tif,Vesicles/LA+1170--6800X--0007_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/LA--30000X--0045_Vesicles_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/LA+1170--6800X--0007_Vesicles_1.tif,cf26343ad321cd66,8bee367ad8b0cd80,18,True,2
CellWall,Vesicles,CellWall/12-1-1_008_Cell_Wall_2.tif,Vesicles/LA+1170--6800X--0007_Vesicles_7.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/12-1-1_008_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/LA+1170--6800X--0007_Vesicles_7.tif,92ed241bc4d2bd2e,8aed34268593d73c,18,False,2
Mito,Vesicles,Mito/wt-7--13000X--0141_Mito_2.tif,Vesicles/LA+1170--6800X--0007_Vesicles_7.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/wt-7--13000X--0141_Mito_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/LA+1170--6800X--0007_Vesicles_7.tif,abf530828643dd37,8aed34268593d73c,18,False,2
CellWall,Vesicles,CellWall/lyn8_004_Cell_Wall_3.tif,Vesicles/LA--30000X--0050_Vesicles_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/lyn8_004_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/LA--30000X--0050_Vesicles_3.tif,a5ccf336c9330ec1,c58e3a32e9b179c1,18,False,3
CellWall,Vesicles,CellWall/txy-wt_005_Cell_Wall_1.tif,Vesicles/LA--30000X--0050_Vesicles_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/txy-wt_005_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/LA--30000X--0050_Vesicles_3.tif,85ca65f2f9a56861,c58e3a32e9b179c1,18,False,3
Nucleus,Vesicles,Nucleus/kw10-6--6800X--0003_Nucleus_2.tif,Vesicles/LA--30000X--0050_Vesicles_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Nucleus/kw10-6--6800X--0003_Nucleus_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/LA--30000X--0050_Vesicles_3.tif,c4ea3ba463d1e943,c58e3a32e9b179c1,18,False,3
CellWall,Vesicles,CellWall/mkb8_009_Cell_Wall_1.tif,Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/mkb8_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,89f870d0ca3cddf0,cb3d60bbc239dc50,18,False,11
CellWall,Vesicles,CellWall/wht2_021_Cell_Wall_1.tif,Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/wht2_021_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,bb15c062c371dcdc,cb3d60bbc239dc50,18,False,11
Vesicles,Vesicles,Vesicles/1--30000X--0009_Vesicles_1.tif,Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/1--30000X--0009_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,8fe9601b83fd8d30,cb3d60bbc239dc50,18,True,11
Vesicles,Vesicles,Vesicles/1-11000X--0026_Vesicles_1.tif,Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/1-11000X--0026_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,9a7d619282697d65,cb3d60bbc239dc50,18,True,11
Vesicles,Vesicles,Vesicles/1-2-hsfnc_lJ--23000X--0020_Vesicles_2.tif,Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/1-2-hsfnc_lJ--23000X--0020_Vesicles_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,c32130d7cb2d9c73,cb3d60bbc239dc50,18,True,11
Vesicles,Vesicles,Vesicles/169--6800X--0025_Vesicles_1.tif,Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/169--6800X--0025_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,df2e60d2c32c8c76,cb3d60bbc239dc50,18,True,11
Vesicles,Vesicles,Vesicles/2--30000X--0013_Vesicles_1.tif,Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/2--30000X--0013_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,8b77708a8b2bdc26,cb3d60bbc239dc50,18,True,11
Vesicles,Vesicles,Vesicles/3--6800X--0007_Vesicles_2.tif,Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/3--6800X--0007_Vesicles_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,da31606b57ad9750,cb3d60bbc239dc50,18,True,11
Vesicles,Vesicles,Vesicles/G50802--18500X--0011_Vesicles_1.tif,Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/G50802--18500X--0011_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,df5070ffca304d11,cb3d60bbc239dc50,18,True,11
Vesicles,Vesicles,Vesicles/LA--30000X--0028_Vesicles_1.tif,Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/LA--30000X--0028_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,cbbd70248232dd9b,cb3d60bbc239dc50,18,True,11
Vesicles,Vesicles,Vesicles/LA--30000X--0051_Vesicles_1.tif,Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/LA--30000X--0051_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/WT+LA--6800X--0009_Vesicles_3.tif,da34657f8670da90,cb3d60bbc239dc50,18,True,11
Autosome,Vesicles,Autosome/PG3--68000X--0004_Autosome_1.tif,Vesicles/WT2--30000X--0018_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/PG3--68000X--0004_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/WT2--30000X--0018_Vesicles_1.tif,9f9864a798c845eb,99706533d0cc4fce,18,False,3
CellWall,Vesicles,CellWall/17-1_004_Cell_Wall_1.tif,Vesicles/WT2--30000X--0018_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/17-1_004_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/WT2--30000X--0018_Vesicles_1.tif,99666c71328dcb4b,99706533d0cc4fce,18,False,3
CellWall,Vesicles,CellWall/19-1-1_003_Cell_Wall_1.tif,Vesicles/WT2--30000X--0018_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/19-1-1_003_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/WT2--30000X--0018_Vesicles_1.tif,8bf8750bd4e02f94,99706533d0cc4fce,18,False,3
CellWall,Vesicles,CellWall/mkb9_008_Cell_Wall_1.tif,Vesicles/kw10-4--13000X--0049_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/mkb9_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/kw10-4--13000X--0049_Vesicles_1.tif,d2cfea0dd82e7019,c8c2e24fda287c73,18,False,3
Chloroplast,Vesicles,Chloroplast/wbb-1_003_Chloroplast_1.tif,Vesicles/kw10-4--13000X--0049_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/wbb-1_003_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/kw10-4--13000X--0049_Vesicles_1.tif,ec80e40dae7e7471,c8c2e24fda287c73,18,False,3
Vesicles,Vesicles,Vesicles/kw3-2--6800X--0057_Vesicles_1.tif,Vesicles/kw10-4--13000X--0049_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/kw3-2--6800X--0057_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/kw10-4--13000X--0049_Vesicles_1.tif,cc4e23dccb4c5473,c8c2e24fda287c73,18,True,3
Vesicles,Vesicles,Vesicles/#3--23000X--0073_Vesicles_1.tif,Vesicles/kw10-6--6800X--0044_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/#3--23000X--0073_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/kw10-6--6800X--0044_Vesicles_1.tif,8d3b74a68c1877c9,9d8630268e9b5dd9,18,True,2
Vesicles,Vesicles,Vesicles/k-1--6800X--0008_Vesicles_1.tif,Vesicles/kw10-6--6800X--0044_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/k-1--6800X--0008_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/kw10-6--6800X--0044_Vesicles_1.tif,9e0f20b48683decf,9d8630268e9b5dd9,18,True,2
CellWall,Vesicles,CellWall/mkb8_009_Cell_Wall_1.tif,Vesicles/kw3-2--6800X--0056_Vesicles_6.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/mkb8_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/kw3-2--6800X--0056_Vesicles_6.tif,89f870d0ca3cddf0,88c361c8da337df2,18,False,1
CellWall,Vesicles,CellWall/HST-CK_008_Cell_Wall_1.tif,Vesicles/wt-3--6800X--0015_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-CK_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/wt-3--6800X--0015_Vesicles_1.tif,80337e53a76f5624,c3233e92615fce64,18,False,2
Vesicles,Vesicles,Vesicles/2+--6800X--0011_Vesicles_2.tif,Vesicles/wt-3--6800X--0015_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/2+--6800X--0011_Vesicles_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/wt-3--6800X--0015_Vesicles_1.tif,c827369ad0c9cf6a,c3233e92615fce64,18,True,2
Vesicles,Vesicles,Vesicles/1--30000X--0007_Vesicles_2.tif,Vesicles/wt-6--6800X--0057_Vesicles_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/1--30000X--0007_Vesicles_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/wt-6--6800X--0057_Vesicles_2.tif,8dff70e98b218c34,c8ee71af9644ac34,18,True,1
Vesicles,Vesicles,Vesicles/3--6800X--0005_Vesicles_1.tif,Vesicles/wt-6--6800X--0057_Vesicles_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/3--6800X--0005_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Vesicles/wt-6--6800X--0057_Vesicles_3.tif,ca7c241e336a8fa9,c7646c987b2ac5b8,18,True,1
CellWall,Autosome,CellWall/drp1a-_001_Cell_Wall_1.tif,Autosome/LC1-4--23000X--0013_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/drp1a-_001_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/LC1-4--23000X--0013_Autosome_1.tif,b862da534419df9c,bca2820742fc3f9e,20,False,9
CellWall,Autosome,CellWall/lyn10_001_Cell_Wall_1.tif,Autosome/LC1-4--23000X--0013_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/lyn10_001_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/LC1-4--23000X--0013_Autosome_1.tif,b4ba8c4f33590c9e,bca2820742fc3f9e,20,False,9
Chloroplast,Autosome,Chloroplast/379n_010_Chloroplast_1.tif,Autosome/LC1-4--23000X--0013_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/379n_010_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/LC1-4--23000X--0013_Autosome_1.tif,bee08a968499b3b6,bca2820742fc3f9e,20,False,9
Golgi,Autosome,Golgi/ISO-3--30000X--0042_Golgi_2.tif,Autosome/LC1-4--23000X--0013_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/ISO-3--30000X--0042_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/LC1-4--23000X--0013_Autosome_1.tif,bca0ce2398cd175b,bca2820742fc3f9e,20,False,9
Mito,Autosome,Mito/#3--23000X--0026_Mito_1.tif,Autosome/LC1-4--23000X--0013_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/#3--23000X--0026_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/LC1-4--23000X--0013_Autosome_1.tif,faa8c101c4d4d7be,bca2820742fc3f9e,20,False,9
Mito,Autosome,Mito/13-R-A--18500X--0009_Mito_1.tif,Autosome/LC1-4--23000X--0013_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/13-R-A--18500X--0009_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/LC1-4--23000X--0013_Autosome_1.tif,feea840597e403ae,bca2820742fc3f9e,20,False,9
Mito,Autosome,Mito/M_J81--11000X--0015_Mito_3.tif,Autosome/LC1-4--23000X--0013_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/M_J81--11000X--0015_Mito_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/LC1-4--23000X--0013_Autosome_1.tif,a8e4805f827f9adc,bca2820742fc3f9e,20,False,9
Mito,Autosome,Mito/M_J81--11000X--0027_Mito_1.tif,Autosome/LC1-4--23000X--0013_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/M_J81--11000X--0027_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/LC1-4--23000X--0013_Autosome_1.tif,bcb2a092f27187da,bca2820742fc3f9e,20,False,9
Mito,Autosome,Mito/RKO-WT-0--49000X--0003_Mito_1.tif,Autosome/LC1-4--23000X--0013_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/RKO-WT-0--49000X--0003_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/LC1-4--23000X--0013_Autosome_1.tif,f433ea25c148979e,bca2820742fc3f9e,20,False,9
Autosome,Autosome,Autosome/1-3-hkf--6800X--0004_Autosome_1.tif,Autosome/PG1--98000X--0010_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/1-3-hkf--6800X--0004_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PG1--98000X--0010_Autosome_1.tif,e9d58539d86f1924,b1f08d691a2d3337,20,True,11
Autosome,Autosome,Autosome/10-N--23000X--0056_Autosome_1.tif,Autosome/PG1--98000X--0010_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/10-N--23000X--0056_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PG1--98000X--0010_Autosome_1.tif,bc92c9694e373b09,b1f08d691a2d3337,20,True,11
Autosome,Autosome,Autosome/PG1--98000X--0024_Autosome_1.tif,Autosome/PG1--98000X--0010_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/PG1--98000X--0024_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PG1--98000X--0010_Autosome_1.tif,91d2a52d6a6b5b64,b1f08d691a2d3337,20,True,11
Chloroplast,Autosome,Chloroplast/2gill_009_Chloroplast_2.tif,Autosome/PG1--98000X--0010_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/2gill_009_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PG1--98000X--0010_Autosome_1.tif,fb408daf9a35d032,b1f08d691a2d3337,20,False,11
ER,Autosome,ER/2+--6800X--0003_ER_1.tif,Autosome/PG1--98000X--0010_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/2+--6800X--0003_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PG1--98000X--0010_Autosome_1.tif,a350272bb7352376,b1f08d691a2d3337,20,False,11
Golgi,Autosome,Golgi/ISO-3--9300X--0062_Golgi_3.tif,Autosome/PG1--98000X--0010_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/ISO-3--9300X--0062_Golgi_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PG1--98000X--0010_Autosome_1.tif,b3c4cdc210b7ab36,b1f08d691a2d3337,20,False,11
Golgi,Autosome,Golgi/kw10-4--13000X--0117_Golgi_1.tif,Autosome/PG1--98000X--0010_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/kw10-4--13000X--0117_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PG1--98000X--0010_Autosome_1.tif,f4f0e719bc261326,b1f08d691a2d3337,20,False,11
Mito,Autosome,Mito/13-R-B--18500X--0012_Mito_1.tif,Autosome/PG1--98000X--0010_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/13-R-B--18500X--0012_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PG1--98000X--0010_Autosome_1.tif,b8359360da2f432f,b1f08d691a2d3337,20,False,11
Mito,Autosome,Mito/43--23000X--0009_Mito_1.tif,Autosome/PG1--98000X--0010_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/43--23000X--0009_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PG1--98000X--0010_Autosome_1.tif,f11c9e019e2d13fc,b1f08d691a2d3337,20,False,11
Nucleus,Autosome,Nucleus/KW10-3--4800X--0018_Nucleus_2.tif,Autosome/PG1--98000X--0010_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Nucleus/KW10-3--4800X--0018_Nucleus_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PG1--98000X--0010_Autosome_1.tif,96742dc951ad8b36,b1f08d691a2d3337,20,False,11
Nucleus,Autosome,Nucleus/kw10-4--6800X--0019_Nucleus_1.tif,Autosome/PG1--98000X--0010_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Nucleus/kw10-4--6800X--0019_Nucleus_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PG1--98000X--0010_Autosome_1.tif,b7e2a5cd8c0d3d30,b1f08d691a2d3337,20,False,11
Autosome,Autosome,Autosome/RKO-SEP-3--30000X--0014_Autosome_1.tif,Autosome/PS-50SI--23000X--0041_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/RKO-SEP-3--30000X--0014_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PS-50SI--23000X--0041_Autosome_1.tif,f439d292dc87b09c,fc6cc3a55a87d00e,20,True,7
Chloroplast,Autosome,Chloroplast/LNNA_004_Chloroplast_11.tif,Autosome/PS-50SI--23000X--0041_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/LNNA_004_Chloroplast_11.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PS-50SI--23000X--0041_Autosome_1.tif,fdcac4a593939c24,fc6cc3a55a87d00e,20,False,7
ER,Autosome,ER/74-HO--18500X--0076_ER_1.tif,Autosome/PS-50SI--23000X--0041_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/74-HO--18500X--0076_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PS-50SI--23000X--0041_Autosome_1.tif,9cd7cba65301f81c,fc6cc3a55a87d00e,20,False,7
Golgi,Autosome,Golgi/49--9300X--0005_Golgi_2.tif,Autosome/PS-50SI--23000X--0041_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/49--9300X--0005_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PS-50SI--23000X--0041_Autosome_1.tif,f86803463b99d91f,fc6cc3a55a87d00e,20,False,7
Golgi,Autosome,Golgi/kw10-4--13000X--0106_Golgi_1.tif,Autosome/PS-50SI--23000X--0041_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/kw10-4--13000X--0106_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PS-50SI--23000X--0041_Autosome_1.tif,a5bcc8e6da27700b,fc6cc3a55a87d00e,20,False,7
Mito,Autosome,Mito/R3--49000X--0013_Mito_1.tif,Autosome/PS-50SI--23000X--0041_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/R3--49000X--0013_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PS-50SI--23000X--0041_Autosome_1.tif,afaca1a1d6a4d546,fc6cc3a55a87d00e,20,False,7
Nucleus,Autosome,Nucleus/wt-8--6800X--0017_Nucleus_1.tif,Autosome/PS-50SI--23000X--0041_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Nucleus/wt-8--6800X--0017_Nucleus_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PS-50SI--23000X--0041_Autosome_1.tif,fa54e163d641d88e,fc6cc3a55a87d00e,20,False,7
CellWall,CellWall,CellWall/NN18_003_Cell_Wall_1.tif,CellWall/11-1-1_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/NN18_003_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/11-1-1_008_Cell_Wall_1.tif,8806630efbcff81c,99e62b487bd39415,20,True,1
CellWall,CellWall,CellWall/essam21_004_Cell_Wall_1.tif,CellWall/15-1_016_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/essam21_004_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/15-1_016_Cell_Wall_1.tif,de52c36ba1d1594a,c7587161ad9cd946,20,True,4
Chloroplast,CellWall,Chloroplast/2gill_012_Chloroplast_3.tif,CellWall/15-1_016_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/2gill_012_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/15-1_016_Cell_Wall_1.tif,eecab123cfccc812,c7587161ad9cd946,20,False,4
ER,CellWall,ER/2+--30000X--0012_ER_2.tif,CellWall/15-1_016_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/2+--30000X--0012_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/15-1_016_Cell_Wall_1.tif,d76a19b1e70e5b02,c7587161ad9cd946,20,False,4
Nucleus,CellWall,Nucleus/kw10-2--6800X--0007_Nucleus_1.tif,CellWall/15-1_016_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Nucleus/kw10-2--6800X--0007_Nucleus_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/15-1_016_Cell_Wall_1.tif,b47a792b640cd86e,c7587161ad9cd946,20,False,4
CellWall,CellWall,CellWall/HST-CK_008_Cell_Wall_2.tif,CellWall/2-llq_010_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-CK_008_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/2-llq_010_Cell_Wall_1.tif,99c6f1f90f0f0313,910663619edf07b6,20,True,9
CellWall,CellWall,CellWall/HST-TREAT_006_Cell_Wall_1.tif,CellWall/2-llq_010_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_006_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/2-llq_010_Cell_Wall_1.tif,99c6f0781e0fa723,910663619edf07b6,20,True,9
